update_time,value_time,status,value
2016-03-21 22:18:44.498,2016-03-21 22:18:35.838,nominal,23.1800003052
2016-03-21 22:18:54.498,2016-03-21 22:18:45.838,nominal,23.0650005341
2016-03-21 22:19:04.498,2016-03-21 22:18:55.838,nominal,24.0799999237
2016-03-21 22:19:14.498,2016-03-21 22:19:05.838,nominal,23.8999996185
2016-03-21 22:19:24.498,2016-03-21 22:19:15.844,nominal,23.1900005341
2016-03-21 22:19:34.498,2016-03-21 22:19:25.839,nominal,24.0349998474
2016-03-21 22:19:44.498,2016-03-21 22:19:35.838,nominal,24.1000003815
2016-03-21 22:19:54.499,2016-03-21 22:19:45.838,nominal,22.9200000763
2016-03-21 22:20:04.498,2016-03-21 22:19:55.838,nominal,23.1800003052
2016-03-21 22:20:14.498,2016-03-21 22:20:05.838,nominal,23.2849998474
2016-03-21 22:20:24.498,2016-03-21 22:20:15.839,nominal,24.0849990845
2016-03-21 22:20:34.498,2016-03-21 22:20:25.838,nominal,23.0900001526
2016-03-21 22:20:44.498,2016-03-21 22:20:35.838,nominal,23.4549999237
2016-03-21 22:20:54.498,2016-03-21 22:20:45.838,nominal,23.5699996948
2016-03-21 22:21:04.498,2016-03-21 22:20:55.838,nominal,24.0699996948
2016-03-21 22:21:14.498,2016-03-21 22:21:05.838,nominal,23.0599994659
2016-03-21 22:21:24.498,2016-03-21 22:21:15.838,nominal,23.7199993134
2016-03-21 22:21:34.498,2016-03-21 22:21:25.838,nominal,24.0550003052
2016-03-21 22:21:44.498,2016-03-21 22:21:35.839,nominal,24.0200004578
2016-03-21 22:21:54.498,2016-03-21 22:21:45.838,nominal,23.0650005341
2016-03-21 22:22:04.498,2016-03-21 22:21:55.838,nominal,23.7049999237
2016-03-21 22:22:14.498,2016-03-21 22:22:05.838,nominal,23.3050003052
2016-03-21 22:22:24.498,2016-03-21 22:22:15.838,nominal,24.0750007629
2016-03-21 22:22:34.498,2016-03-21 22:22:25.838,nominal,23.0499992371
2016-03-21 22:22:44.498,2016-03-21 22:22:35.839,nominal,23.7099990845
2016-03-21 22:22:54.503,2016-03-21 22:22:45.839,nominal,24.0100002289
2016-03-21 22:23:04.498,2016-03-21 22:22:55.838,nominal,23.1749992371
2016-03-21 22:23:14.498,2016-03-21 22:23:05.844,nominal,23.1200008392
2016-03-21 22:23:24.498,2016-03-21 22:23:15.838,nominal,24.0799999237
2016-03-21 22:23:34.498,2016-03-21 22:23:25.839,nominal,24.0499992371
2016-03-21 22:23:44.498,2016-03-21 22:23:35.838,nominal,23.1849994659
2016-03-21 22:23:54.498,2016-03-21 22:23:45.838,nominal,23.3150005341
2016-03-21 22:24:04.498,2016-03-21 22:23:55.838,nominal,24.1149997711
2016-03-21 22:24:14.498,2016-03-21 22:24:05.839,nominal,23.1499996185
2016-03-21 22:24:24.498,2016-03-21 22:24:15.838,nominal,23.7800006866
2016-03-21 22:24:34.498,2016-03-21 22:24:25.838,nominal,23.3050003052
2016-03-21 22:24:44.498,2016-03-21 22:24:35.838,nominal,23.2350006104
2016-03-21 22:24:54.498,2016-03-21 22:24:45.838,nominal,23.0949993134
2016-03-21 22:25:04.498,2016-03-21 22:24:55.838,nominal,23.75
2016-03-21 22:25:14.498,2016-03-21 22:25:05.838,nominal,23.9799995422
2016-03-21 22:25:24.498,2016-03-21 22:25:15.838,nominal,23.2099990845
2016-03-21 22:25:34.498,2016-03-21 22:25:25.838,nominal,23.0949993134
2016-03-21 22:25:44.498,2016-03-21 22:25:35.838,nominal,23.7450008392
2016-03-21 22:25:54.498,2016-03-21 22:25:45.841,nominal,22.1299991608
2016-03-21 22:26:04.498,2016-03-21 22:25:55.838,nominal,23.25
2016-03-21 22:26:14.498,2016-03-21 22:26:05.838,nominal,23.1200008392
2016-03-21 22:26:24.498,2016-03-21 22:26:15.838,nominal,24.1499996185
2016-03-21 22:26:34.498,2016-03-21 22:26:25.838,nominal,23.2450008392
2016-03-21 22:26:44.507,2016-03-21 22:26:35.838,nominal,23.2299995422
2016-03-21 22:26:54.498,2016-03-21 22:26:45.838,nominal,24.0049991608
2016-03-21 22:27:04.498,2016-03-21 22:26:55.838,nominal,24.1049995422
2016-03-21 22:27:14.498,2016-03-21 22:27:05.838,nominal,23.2299995422
2016-03-21 22:27:24.498,2016-03-21 22:27:15.838,nominal,22.6749992371
2016-03-21 22:27:34.498,2016-03-21 22:27:25.838,nominal,24.1149997711
2016-03-21 22:27:44.498,2016-03-21 22:27:35.838,nominal,24.1350002289
2016-03-21 22:27:54.498,2016-03-21 22:27:45.838,nominal,23.7700004578
2016-03-21 22:28:04.498,2016-03-21 22:27:55.838,nominal,23.3649997711
2016-03-21 22:28:14.499,2016-03-21 22:28:05.838,nominal,24.1450004578
2016-03-21 22:28:24.498,2016-03-21 22:28:15.839,nominal,23.125
2016-03-21 22:28:34.498,2016-03-21 22:28:25.838,nominal,23.2199993134
2016-03-21 22:28:44.498,2016-03-21 22:28:35.838,nominal,24.0949993134
2016-03-21 22:28:54.498,2016-03-21 22:28:45.838,nominal,23.2350006104
2016-03-21 22:29:04.498,2016-03-21 22:28:55.838,nominal,23.8050003052
2016-03-21 22:29:14.498,2016-03-21 22:29:05.838,nominal,23.3549995422
2016-03-21 22:29:24.498,2016-03-21 22:29:15.838,nominal,24.1100006104
2016-03-21 22:29:34.498,2016-03-21 22:29:25.838,nominal,23.1299991608
2016-03-21 22:29:44.498,2016-03-21 22:29:35.838,nominal,22.4200000763
2016-03-21 22:29:54.498,2016-03-21 22:29:45.838,nominal,23.25
2016-03-21 22:30:04.498,2016-03-21 22:29:55.838,nominal,23.2450008392
2016-03-21 22:30:14.498,2016-03-21 22:30:05.840,nominal,23.7900009155
2016-03-21 22:30:24.498,2016-03-21 22:30:15.838,nominal,22.6849994659
2016-03-21 22:30:34.498,2016-03-21 22:30:25.838,nominal,23.2450008392
2016-03-21 22:30:44.498,2016-03-21 22:30:35.838,nominal,23.7950000763
2016-03-21 22:30:54.498,2016-03-21 22:30:45.838,nominal,23.25
2016-03-21 22:31:04.498,2016-03-21 22:30:55.839,nominal,23.2700004578
2016-03-21 22:31:14.498,2016-03-21 22:31:05.838,nominal,23.8050003052
2016-03-21 22:31:24.498,2016-03-21 22:31:15.839,nominal,22.2549991608
2016-03-21 22:31:34.498,2016-03-21 22:31:25.839,nominal,23.2950000763
2016-03-21 22:31:44.498,2016-03-21 22:31:35.838,nominal,22.7849998474
2016-03-21 22:31:54.498,2016-03-21 22:31:45.838,nominal,23.0949993134
2016-03-21 22:32:04.498,2016-03-21 22:31:55.839,nominal,23.2749996185
2016-03-21 22:32:14.498,2016-03-21 22:32:05.838,nominal,23.1550006866
2016-03-21 22:32:24.498,2016-03-21 22:32:15.838,nominal,24.1049995422
2016-03-21 22:32:34.498,2016-03-21 22:32:25.838,nominal,23.2700004578
2016-03-21 22:32:44.498,2016-03-21 22:32:35.838,nominal,23.2250003815
2016-03-21 22:32:54.498,2016-03-21 22:32:45.840,nominal,24.1650009155
2016-03-21 22:33:04.499,2016-03-21 22:32:55.838,nominal,23.2849998474
2016-03-21 22:33:14.498,2016-03-21 22:33:05.838,nominal,23.2749996185
2016-03-21 22:33:24.498,2016-03-21 22:33:15.838,nominal,23.4449996948
2016-03-21 22:33:34.498,2016-03-21 22:33:25.838,nominal,24.1700000763
2016-03-21 22:33:44.498,2016-03-21 22:33:35.838,nominal,23.25
2016-03-21 22:33:54.498,2016-03-21 22:33:45.838,nominal,23.2549991608
2016-03-21 22:34:04.498,2016-03-21 22:33:55.838,nominal,23.5550003052
2016-03-21 22:34:14.498,2016-03-21 22:34:05.838,nominal,24.1149997711
2016-03-21 22:34:24.498,2016-03-21 22:34:15.843,nominal,23.25
2016-03-21 22:34:34.498,2016-03-21 22:34:25.838,nominal,23.1599998474
2016-03-21 22:34:44.498,2016-03-21 22:34:35.840,nominal,24.1650009155
2016-03-21 22:34:54.498,2016-03-21 22:34:45.838,nominal,23.25
2016-03-21 22:35:04.498,2016-03-21 22:34:55.838,nominal,23.1299991608
2016-03-21 22:35:14.498,2016-03-21 22:35:05.838,nominal,24.0349998474
2016-03-21 22:35:24.498,2016-03-21 22:35:15.840,nominal,22.3099994659
2016-03-21 22:35:34.498,2016-03-21 22:35:25.839,nominal,23.2549991608
2016-03-21 22:35:44.498,2016-03-21 22:35:35.838,nominal,24.1550006866
2016-03-21 22:35:54.498,2016-03-21 22:35:45.841,nominal,24.1650009155
2016-03-21 22:36:04.498,2016-03-21 22:35:55.844,nominal,23.25
2016-03-21 22:36:14.498,2016-03-21 22:36:05.838,nominal,23.1200008392
2016-03-21 22:36:24.498,2016-03-21 22:36:15.838,nominal,24.1650009155
2016-03-21 22:36:34.498,2016-03-21 22:36:25.838,nominal,23.25
2016-03-21 22:36:44.499,2016-03-21 22:36:35.838,nominal,23.125
2016-03-21 22:36:54.498,2016-03-21 22:36:45.838,nominal,24.1350002289
2016-03-21 22:37:04.498,2016-03-21 22:36:55.838,nominal,24.1700000763
2016-03-21 22:37:14.498,2016-03-21 22:37:05.839,nominal,23.25
2016-03-21 22:37:24.498,2016-03-21 22:37:15.841,nominal,23.2250003815
2016-03-21 22:37:34.498,2016-03-21 22:37:25.838,nominal,24.1350002289
2016-03-21 22:37:44.498,2016-03-21 22:37:35.838,nominal,24.1550006866
2016-03-21 22:37:54.498,2016-03-21 22:37:45.838,nominal,23.8050003052
2016-03-21 22:38:04.499,2016-03-21 22:37:55.839,nominal,22.3099994659
2016-03-21 22:38:14.498,2016-03-21 22:38:05.838,nominal,24.125
2016-03-21 22:38:24.498,2016-03-21 22:38:15.838,nominal,23.25
2016-03-21 22:38:34.498,2016-03-21 22:38:25.838,nominal,23.1399993896
2016-03-21 22:38:44.498,2016-03-21 22:38:35.839,nominal,22.7350006104
2016-03-21 22:38:54.498,2016-03-21 22:38:45.838,nominal,23.6550006866
2016-03-21 22:39:04.498,2016-03-21 22:38:55.838,nominal,23.25
2016-03-21 22:39:14.498,2016-03-21 22:39:05.838,nominal,23.375
2016-03-21 22:39:24.498,2016-03-21 22:39:15.839,nominal,24.0750007629
2016-03-21 22:39:34.498,2016-03-21 22:39:25.838,nominal,24.1650009155
2016-03-21 22:39:44.498,2016-03-21 22:39:35.838,nominal,23.7849998474
2016-03-21 22:39:54.498,2016-03-21 22:39:45.839,nominal,23.3799991608
2016-03-21 22:40:04.498,2016-03-21 22:39:55.838,nominal,23.2600002289
2016-03-21 22:40:14.498,2016-03-21 22:40:05.838,nominal,23.2549991608
2016-03-21 22:40:24.498,2016-03-21 22:40:15.838,nominal,23.3199996948
2016-03-21 22:40:34.498,2016-03-21 22:40:25.843,nominal,23.4799995422
2016-03-21 22:40:44.498,2016-03-21 22:40:35.838,nominal,23.2649993896
2016-03-21 22:40:54.498,2016-03-21 22:40:45.839,nominal,23.2649993896
2016-03-21 22:41:04.498,2016-03-21 22:40:55.838,nominal,23.2549991608
2016-03-21 22:41:14.498,2016-03-21 22:41:05.838,nominal,24.2000007629
2016-03-21 22:41:24.498,2016-03-21 22:41:15.838,nominal,22.4400005341
2016-03-21 22:41:34.498,2016-03-21 22:41:25.838,nominal,23.2649993896
2016-03-21 22:41:44.498,2016-03-21 22:41:35.839,nominal,24.1299991608
2016-03-21 22:41:54.498,2016-03-21 22:41:45.838,nominal,24.125
2016-03-21 22:42:04.499,2016-03-21 22:41:55.838,nominal,23.1399993896
2016-03-21 22:42:14.498,2016-03-21 22:42:05.840,nominal,23.8050003052
2016-03-21 22:42:24.498,2016-03-21 22:42:15.838,nominal,22.6049995422
2016-03-21 22:42:34.498,2016-03-21 22:42:25.838,nominal,23.25
2016-03-21 22:42:44.498,2016-03-21 22:42:35.838,nominal,23.2549991608
2016-03-21 22:42:54.498,2016-03-21 22:42:45.839,nominal,23.6149997711
2016-03-21 22:43:04.498,2016-03-21 22:42:55.838,nominal,22.625
2016-03-21 22:43:14.498,2016-03-21 22:43:05.838,nominal,22.1399993896
2016-03-21 22:43:24.498,2016-03-21 22:43:15.839,nominal,23.2749996185
2016-03-21 22:43:34.498,2016-03-21 22:43:25.838,nominal,23.2199993134
2016-03-21 22:43:44.501,2016-03-21 22:43:35.838,nominal,24.0949993134
2016-03-21 22:43:54.498,2016-03-21 22:43:45.838,nominal,24.1949996948
2016-03-21 22:44:04.498,2016-03-21 22:43:55.838,nominal,23.2700004578
2016-03-21 22:44:14.498,2016-03-21 22:44:05.839,nominal,23.3549995422
2016-03-21 22:44:24.498,2016-03-21 22:44:15.839,nominal,24.0949993134
2016-03-21 22:44:34.498,2016-03-21 22:44:25.839,nominal,24.2150001526
2016-03-21 22:44:44.498,2016-03-21 22:44:35.839,nominal,23.2749996185
2016-03-21 22:44:54.498,2016-03-21 22:44:45.838,nominal,23.1299991608
2016-03-21 22:45:04.498,2016-03-21 22:44:55.839,nominal,24.1499996185
2016-03-21 22:45:14.498,2016-03-21 22:45:05.838,nominal,24.2049999237
2016-03-21 22:45:24.498,2016-03-21 22:45:15.838,nominal,23.1499996185
2016-03-21 22:45:34.498,2016-03-21 22:45:25.838,nominal,23.75
2016-03-21 22:45:44.498,2016-03-21 22:45:35.838,nominal,23.3999996185
2016-03-21 22:45:54.499,2016-03-21 22:45:45.838,nominal,23.2999992371
2016-03-21 22:46:04.500,2016-03-21 22:45:55.838,nominal,23.1849994659
2016-03-21 22:46:14.498,2016-03-21 22:46:05.838,nominal,24.1399993896
2016-03-21 22:46:24.498,2016-03-21 22:46:15.839,nominal,24.0300006866
2016-03-21 22:46:34.499,2016-03-21 22:46:25.838,nominal,23.2700004578
2016-03-21 22:46:44.498,2016-03-21 22:46:35.838,nominal,23.3999996185
2016-03-21 22:46:54.498,2016-03-21 22:46:45.838,nominal,24.0949993134
2016-03-21 22:47:04.498,2016-03-21 22:46:55.839,nominal,24.1749992371
2016-03-21 22:47:14.498,2016-03-21 22:47:05.838,nominal,23.8199996948
2016-03-21 22:47:24.498,2016-03-21 22:47:15.838,nominal,23.3799991608
2016-03-21 22:47:34.498,2016-03-21 22:47:25.838,nominal,24.1399993896
2016-03-21 22:47:44.498,2016-03-21 22:47:35.838,nominal,23.2700004578
2016-03-21 22:47:54.498,2016-03-21 22:47:45.838,nominal,23.8250007629
2016-03-21 22:48:04.498,2016-03-21 22:47:55.838,nominal,23.2749996185
2016-03-21 22:48:14.498,2016-03-21 22:48:05.838,nominal,23.7199993134
2016-03-21 22:48:24.498,2016-03-21 22:48:15.839,nominal,24.2199993134
2016-03-21 22:48:34.498,2016-03-21 22:48:25.838,nominal,22.1849994659
2016-03-21 22:48:44.498,2016-03-21 22:48:35.838,nominal,24.2049999237
2016-03-21 22:48:54.498,2016-03-21 22:48:45.838,nominal,23.25
2016-03-21 22:49:04.498,2016-03-21 22:48:55.838,nominal,23.2950000763
2016-03-21 22:49:14.498,2016-03-21 22:49:05.838,nominal,23.1350002289
2016-03-21 22:49:24.498,2016-03-21 22:49:15.838,nominal,23.2700004578
2016-03-21 22:49:34.499,2016-03-21 22:49:25.838,nominal,23.3850002289
2016-03-21 22:49:44.498,2016-03-21 22:49:35.838,nominal,23.2749996185
2016-03-21 22:49:54.498,2016-03-21 22:49:45.845,nominal,23.3950004578
2016-03-21 22:50:04.498,2016-03-21 22:49:55.838,nominal,24.1900005341
2016-03-21 22:50:14.498,2016-03-21 22:50:05.839,nominal,24.2299995422
2016-03-21 22:50:24.498,2016-03-21 22:50:15.838,nominal,23.4549999237
2016-03-21 22:50:34.498,2016-03-21 22:50:25.838,nominal,22.3500003815
2016-03-21 22:50:44.499,2016-03-21 22:50:35.838,nominal,24.1049995422
2016-03-21 22:50:54.498,2016-03-21 22:50:45.838,nominal,23.2600002289
2016-03-21 22:51:04.498,2016-03-21 22:50:55.838,nominal,23.1399993896
2016-03-21 22:51:14.498,2016-03-21 22:51:05.838,nominal,23.8199996948
2016-03-21 22:51:24.498,2016-03-21 22:51:15.840,nominal,23.3999996185
2016-03-21 22:51:34.499,2016-03-21 22:51:25.838,nominal,23.2749996185
2016-03-21 22:51:44.498,2016-03-21 22:51:35.839,nominal,23.1399993896
2016-03-21 22:51:54.498,2016-03-21 22:51:45.838,nominal,24.1949996948
2016-03-21 22:52:04.498,2016-03-21 22:51:55.838,nominal,24
2016-03-21 22:52:14.498,2016-03-21 22:52:05.838,nominal,24.1650009155
2016-03-21 22:52:24.498,2016-03-21 22:52:15.838,nominal,24.2049999237
2016-03-21 22:52:34.498,2016-03-21 22:52:25.838,nominal,23.8299999237
2016-03-21 22:52:44.498,2016-03-21 22:52:35.838,nominal,24.1849994659
2016-03-21 22:52:54.498,2016-03-21 22:52:45.838,nominal,23.8299999237
2016-03-21 22:53:04.498,2016-03-21 22:52:55.838,nominal,23.3999996185
2016-03-21 22:53:14.498,2016-03-21 22:53:05.839,nominal,23.5300006866
2016-03-21 22:53:24.499,2016-03-21 22:53:15.838,nominal,23.2950000763
2016-03-21 22:53:34.498,2016-03-21 22:53:25.839,nominal,23.1800003052
2016-03-21 22:53:44.498,2016-03-21 22:53:35.838,nominal,23.8600006104
2016-03-21 22:53:54.498,2016-03-21 22:53:45.839,nominal,23.3899993896
2016-03-21 22:54:04.498,2016-03-21 22:53:55.838,nominal,23.3150005341
2016-03-21 22:54:14.498,2016-03-21 22:54:05.839,nominal,23.2849998474
2016-03-21 22:54:24.498,2016-03-21 22:54:15.841,nominal,23.875
2016-03-21 22:54:34.498,2016-03-21 22:54:25.839,nominal,24.2000007629
2016-03-21 22:54:44.498,2016-03-21 22:54:35.838,nominal,23.1550006866
2016-03-21 22:54:54.498,2016-03-21 22:54:45.838,nominal,23.3250007629
2016-03-21 22:55:04.498,2016-03-21 22:54:55.844,nominal,23.4400005341
2016-03-21 22:55:14.498,2016-03-21 22:55:05.838,nominal,24.2549991608
2016-03-21 22:55:24.498,2016-03-21 22:55:15.838,nominal,23.1849994659
2016-03-21 22:55:34.498,2016-03-21 22:55:25.838,nominal,23.3250007629
2016-03-21 22:55:44.499,2016-03-21 22:55:35.839,nominal,23.3250007629
2016-03-21 22:55:54.498,2016-03-21 22:55:45.838,nominal,24.2250003815
2016-03-21 22:56:04.498,2016-03-21 22:55:55.838,nominal,24.0550003052
2016-03-21 22:56:14.498,2016-03-21 22:56:05.838,nominal,23.2900009155
2016-03-21 22:56:24.498,2016-03-21 22:56:15.838,nominal,22.6700000763
2016-03-21 22:56:34.498,2016-03-21 22:56:25.839,nominal,24.1900005341
2016-03-21 22:56:44.498,2016-03-21 22:56:35.838,nominal,24.1499996185
2016-03-21 22:56:54.498,2016-03-21 22:56:45.838,nominal,22.6200008392
2016-03-21 22:57:04.498,2016-03-21 22:56:55.838,nominal,23.1499996185
2016-03-21 22:57:14.498,2016-03-21 22:57:05.838,nominal,23.4099998474
2016-03-21 22:57:24.498,2016-03-21 22:57:15.838,nominal,24.2000007629
2016-03-21 22:57:34.498,2016-03-21 22:57:25.838,nominal,23.2600002289
2016-03-21 22:57:44.498,2016-03-21 22:57:35.838,nominal,23.8549995422
2016-03-21 22:57:54.498,2016-03-21 22:57:45.838,nominal,23.4300003052
2016-03-21 22:58:04.498,2016-03-21 22:57:55.839,nominal,24.1650009155
2016-03-21 22:58:14.498,2016-03-21 22:58:05.840,nominal,23.3349990845
2016-03-21 22:58:24.498,2016-03-21 22:58:15.840,nominal,23.3649997711
2016-03-21 22:58:34.498,2016-03-21 22:58:25.838,nominal,23.7999992371
2016-03-21 22:58:44.498,2016-03-21 22:58:35.838,nominal,23.4400005341
2016-03-21 22:58:54.498,2016-03-21 22:58:45.838,nominal,23.3099994659
2016-03-21 22:59:04.498,2016-03-21 22:58:55.838,nominal,23.1800003052
2016-03-21 22:59:14.498,2016-03-21 22:59:05.838,nominal,23.8649997711
2016-03-21 22:59:24.498,2016-03-21 22:59:15.839,nominal,24.1450004578
2016-03-21 22:59:34.498,2016-03-21 22:59:25.838,nominal,23.2399997711
2016-03-21 22:59:44.498,2016-03-21 22:59:35.838,nominal,23.3050003052
2016-03-21 22:59:54.498,2016-03-21 22:59:45.839,nominal,24.1650009155
2016-03-21 23:00:04.498,2016-03-21 22:59:55.838,nominal,24.1949996948
2016-03-21 23:00:14.498,2016-03-21 23:00:05.838,nominal,24.2299995422
2016-03-21 23:00:24.498,2016-03-21 23:00:15.838,nominal,23.8449993134
2016-03-21 23:00:34.498,2016-03-21 23:00:25.838,nominal,23.4099998474
2016-03-21 23:00:44.498,2016-03-21 23:00:35.841,nominal,23.3099994659
2016-03-21 23:00:54.498,2016-03-21 23:00:45.838,nominal,23.1749992371
2016-03-21 23:01:04.498,2016-03-21 23:00:55.838,nominal,24.1499996185
2016-03-21 23:01:14.498,2016-03-21 23:01:05.838,nominal,24.1650009155
2016-03-21 23:01:24.498,2016-03-21 23:01:15.838,nominal,23.3199996948
2016-03-21 23:01:34.498,2016-03-21 23:01:25.838,nominal,23.2749996185
2016-03-21 23:01:44.498,2016-03-21 23:01:35.840,nominal,24.1650009155
2016-03-21 23:01:54.498,2016-03-21 23:01:45.841,nominal,24.2350006104
2016-03-21 23:02:04.498,2016-03-21 23:01:55.839,nominal,23.8400001526
2016-03-21 23:02:14.498,2016-03-21 23:02:05.838,nominal,23.1200008392
2016-03-21 23:02:24.498,2016-03-21 23:02:15.838,nominal,24.1800003052
2016-03-21 23:02:34.498,2016-03-21 23:02:25.838,nominal,24.2399997711
2016-03-21 23:02:44.498,2016-03-21 23:02:35.839,nominal,23.1749992371
2016-03-21 23:02:54.498,2016-03-21 23:02:45.839,nominal,23.8349990845
2016-03-21 23:03:04.499,2016-03-21 23:02:55.839,nominal,23.4699993134
2016-03-21 23:03:14.498,2016-03-21 23:03:05.838,nominal,23.2950000763
2016-03-21 23:03:24.498,2016-03-21 23:03:15.838,nominal,23.2700004578
2016-03-21 23:03:34.498,2016-03-21 23:03:25.838,nominal,23.6800003052
2016-03-21 23:03:44.498,2016-03-21 23:03:35.838,nominal,24.2049999237
2016-03-21 23:03:54.498,2016-03-21 23:03:45.838,nominal,22.5149993896
2016-03-21 23:04:04.499,2016-03-21 23:03:55.838,nominal,23.2800006866
2016-03-21 23:04:14.498,2016-03-21 23:04:05.838,nominal,24.0799999237
2016-03-21 23:04:24.498,2016-03-21 23:04:15.838,nominal,24.1800003052
2016-03-21 23:04:34.498,2016-03-21 23:04:25.838,nominal,24.0949993134
2016-03-21 23:04:44.498,2016-03-21 23:04:35.838,nominal,23.2800006866
2016-03-21 23:04:54.498,2016-03-21 23:04:45.838,nominal,22.3649997711
2016-03-21 23:05:04.498,2016-03-21 23:04:55.838,nominal,24.1599998474
2016-03-21 23:05:14.499,2016-03-21 23:05:05.840,nominal,24.2350006104
2016-03-21 23:05:24.498,2016-03-21 23:05:15.838,nominal,23.1700000763
2016-03-21 23:05:34.498,2016-03-21 23:05:25.838,nominal,23.875
2016-03-21 23:05:44.498,2016-03-21 23:05:35.839,nominal,23.2999992371
2016-03-21 23:05:54.498,2016-03-21 23:05:45.838,nominal,23.3150005341
2016-03-21 23:06:04.499,2016-03-21 23:05:55.838,nominal,23.25
2016-03-21 23:06:14.498,2016-03-21 23:06:05.838,nominal,23.7649993896
2016-03-21 23:06:24.498,2016-03-21 23:06:15.839,nominal,24.2350006104
2016-03-21 23:06:34.498,2016-03-21 23:06:25.839,nominal,24.2150001526
2016-03-21 23:06:44.498,2016-03-21 23:06:35.839,nominal,23.2800006866
2016-03-21 23:06:54.499,2016-03-21 23:06:45.838,nominal,23.2700004578
2016-03-21 23:07:04.498,2016-03-21 23:06:55.838,nominal,24.0849990845
2016-03-21 23:07:14.498,2016-03-21 23:07:05.839,nominal,24.2250003815
2016-03-21 23:07:24.498,2016-03-21 23:07:15.838,nominal,22.6100006104
2016-03-21 23:07:34.498,2016-03-21 23:07:25.838,nominal,23.8549995422
2016-03-21 23:07:44.498,2016-03-21 23:07:35.838,nominal,23.3999996185
2016-03-21 23:07:54.498,2016-03-21 23:07:45.838,nominal,24
2016-03-21 23:08:04.498,2016-03-21 23:07:55.839,nominal,24.2150001526
2016-03-21 23:08:14.498,2016-03-21 23:08:05.838,nominal,23.8349990845
2016-03-21 23:08:24.498,2016-03-21 23:08:15.838,nominal,22.3199996948
2016-03-21 23:08:34.498,2016-03-21 23:08:25.838,nominal,24.1200008392
2016-03-21 23:08:44.498,2016-03-21 23:08:35.838,nominal,24.1000003815
2016-03-21 23:08:54.499,2016-03-21 23:08:45.838,nominal,23.1700000763
2016-03-21 23:09:04.498,2016-03-21 23:08:55.838,nominal,22.3700008392
2016-03-21 23:09:14.498,2016-03-21 23:09:05.839,nominal,24.1749992371
2016-03-21 23:09:24.498,2016-03-21 23:09:15.838,nominal,23.2900009155
2016-03-21 23:09:34.498,2016-03-21 23:09:25.838,nominal,23.1749992371
